-0.9608563,-2.675638,-0.50692123,-2.5989327,-1.7489705,0.13180825,-0.2719982
-0.8326123,-1.7626454,-0.38763192,-2.0927389,-1.8638161,0.280492,-0.30997932
-1.69845,-2.675638,-0.8901177,-3.4870913,-1.9603468,0.11537977,-0.32892665
-1.1693004,-2.675638,-0.45442435,-2.3415291,-2.2451985,-0.016875502,-0.34787416
-1.0330174,-2.675638,-0.378141,-2.0483475,-2.2107234,-0.016875502,-0.3858551
-1.2896008,-2.675638,-0.5530116,-2.1729083,-2.2083533,-0.016875502,-0.40480244
-1.5621669,-2.675638,-0.65480185,-2.8122764,-2.51389,-0.016875502,-0.42374995
-0.7765296,-1.7626454,-0.31134856,-1.8088329,-1.6869152,0.12554416,-0.42374995
-1.5781496,-2.675638,-0.7931323,-3.4870913,-1.7237606,0.114197865,-0.44274044
-1.3376446,-2.675638,-0.62140566,-3.4870913,-1.981032,0.13429026,-0.42374995
-0.8566344,-2.675638,-0.30019674,-2.4392564,-1.985557,0.10911566,-0.34787416
-1.3136226,-2.675638,-0.5085228,-3.4870913,-2.3966742,-0.04465028,-0.17717507
-1.0731176,-2.675638,-0.3955805,-3.4870913,-2.1531928,0.057466384,0.10729447
-1.1452787,-2.675638,-0.43852717,-2.9898417,-2.187668,0.10155146,0.24005558
-0.9528172,-2.675638,-0.38288656,-2.5369837,-2.0980325,-0.04465028,0.1832134
-1.0570391,-2.675638,-0.40038538,-2.3060822,-2.0980325,-0.04465028,0.1832134
-0.9608563,-2.675638,-0.378141,-2.4038095,-2.164828,-0.024439687,0.1832134
-0.8807518,-2.675638,-0.42102814,-2.4925923,-1.8500261,-0.024439687,0.2021609
-0.7844731,-2.675638,-0.2747491,-2.5813751,-2.130353,0.08642308,0.14523245
-0.38366312,-2.675638,-0.09987873,-2.261691,-1.8523962,-0.042050105,-0.025466638
-1.7865939,-2.675638,-0.9473599,-3.4870913,-2.0935075,0.13180825,-0.21511306
-1.5541278,-2.675638,-0.90441334,-3.9310048,-1.5007488,0.280492,-0.34787416
-0.39170226,-1.7443333,-0.12526684,-2.075181,-1.7489705,0.12932625,-0.4617309
-0.4477849,-1.6529903,-0.22231175,-2.0218453,-1.6869152,0.280492,-0.5375204
-0.68829006,-1.6529903,-0.22231175,-1.8532243,-1.9510818,0.13180825,-0.57550156
