-1.0893478,-2.1903496,-0.4240112,-2.517148,-1.9532874,0.12152375,-0.4957405
-1.1615415,-2.2312975,-0.45481712,-2.5439906,-1.9920171,0.09272882,-0.521326
-1.2259686,-2.3307238,-0.5001451,-2.5187588,-2.005625,0.06593664,-0.51724404
-1.1788375,-2.2657914,-0.4494561,-2.4002428,-2.011086,0.03277517,-0.55751175
-1.3690804,-2.2742455,-0.5637785,-2.5765896,-2.0672069,0.045194175,-0.55816054
-1.2802905,-2.2832644,-0.47689867,-2.5721033,-2.1004798,0.040073786,-0.54980683
-1.1457508,-2.22861,-0.44009513,-2.5798762,-1.9881415,0.04241462,-0.6110009
-1.2303479,-2.3241026,-0.4620208,-2.765306,-1.9728231,0.057882804,-0.62176895
-1.2297006,-2.385672,-0.46934834,-2.9596717,-1.9661242,0.0757183,-0.5813128
-1.006433,-2.29351,-0.30632588,-2.7284856,-1.9407632,0.07270852,-0.495837
-0.9520535,-2.3113518,-0.26905426,-2.636177,-2.0097198,0.050621346,-0.2912448
-0.9306413,-2.4004595,-0.28274772,-2.6158462,-2.0305119,0.045039855,-0.078108564
-0.9208123,-2.3907425,-0.29423457,-2.5643773,-2.0942643,0.014619941,0.093645334
-0.99793565,-2.389823,-0.35920727,-2.623912,-2.0891788,0.033476055,0.16369912
-0.92256236,-2.4453793,-0.32943484,-2.5724957,-2.0978324,0.012796201,0.22010559
-0.8681646,-2.336214,-0.31808764,-2.4759235,-2.0759468,0.018629298,0.21936318
-0.9231356,-2.3533726,-0.33132187,-2.5752697,-2.0435843,0.031479523,0.20500171
-0.8062434,-2.3874323,-0.2861765,-2.568725,-2.0107472,0.059135787,0.1005016
-0.7688632,-2.3753324,-0.26109082,-2.5255675,-1.9021505,0.080344185,-0.06633018
-0.9482116,-2.4640548,-0.38732475,-2.7920182,-1.9110823,0.098399386,-0.2037638
-0.9965922,-2.4892116,-0.39653996,-2.84723,-1.8509467,0.15051469,-0.3242662
-0.8964125,-2.3112812,-0.34105566,-2.619551,-1.8570429,0.13094392,-0.35685673
-0.8326506,-2.1792974,-0.2987301,-2.4199765,-1.8730495,0.15925896,-0.45330235
-0.96278554,-2.2162557,-0.37745923,-2.4685414,-1.9015347,0.11374856,-0.47771132
-1.1746842,-2.2275667,-0.46512815,-2.5710049,-1.9107213,0.12495716,-0.5067239
-1.2313969,-2.2400684,-0.5236197,-2.5620747,-1.9956342,0.08347517,-0.51089215
-1.2502455,-2.3695376,-0.49210647,-2.5555506,-1.9751986,0.054951433,-0.53488743
-1.213493,-2.3010068,-0.46628508,-2.3988607,-2.0361135,0.041430593,-0.56829596
-1.3083491,-2.3135688,-0.5378222,-2.579793,-2.0473404,0.04749652,-0.52635133
-1.2309519,-2.3266823,-0.4750962,-2.5453496,-2.0739453,0.030517504,-0.5681138
-1.171115,-2.2323937,-0.43494672,-2.6160464,-1.9841197,0.037143614,-0.5505971
-1.219555,-2.3387933,-0.4654974,-2.7863083,-1.9596791,0.058095858,-0.59093887
-1.2780095,-2.4050179,-0.49915114,-3.0688252,-1.9817976,0.062172838,-0.5934262
-0.9967758,-2.3432152,-0.3359367,-2.7809262,-1.9404103,0.06644026,-0.4797835
-0.91854775,-2.3443627,-0.28387734,-2.6780245,-2.0058665,0.057300933,-0.29657462
-0.99538064,-2.3703918,-0.3246797,-2.6985285,-2.0410817,0.046822894,-0.100639954
-1.0281255,-2.4029377,-0.39515606,-2.7154877,-2.0820904,0.0143324025,0.13915837
-1.0085874,-2.4075904,-0.35656753,-2.6618502,-2.097411,0.024208397,0.20587721
-0.9886434,-2.4536858,-0.36953294,-2.5382192,-2.0941577,0.017149232,0.2519946
-0.9262634,-2.3635721,-0.3035905,-2.454145,-2.0516715,0.030156793,0.17417505
-0.96409947,-2.38822,-0.38062054,-2.6353211,-2.0505862,0.025058296,0.09989995
-0.91865677,-2.425664,-0.3533047,-2.6156757,-2.0481086,0.037111834,0.061825395
-0.8585322,-2.3731766,-0.33314112,-2.573952,-1.914507,0.06300619,-0.09854411
-0.99086845,-2.5062783,-0.4023669,-2.8122969,-1.9431832,0.0896758,-0.16643503
-1.0630578,-2.5041416,-0.45180565,-2.9168432,-1.8890117,0.13297698,-0.29131645
-0.8803419,-2.3188946,-0.31783226,-2.5965395,-1.8510542,0.11788411,-0.42530644
-0.8940698,-2.2125752,-0.3117941,-2.3982627,-1.878034,0.13647223,-0.44269288
-1.0834973,-2.2402961,-0.42359233,-2.5101466,-1.90153,0.11136581,-0.52245474
-1.1700073,-2.2804482,-0.48254848,-2.6343963,-1.9533768,0.11007285,-0.49337968
-1.1861513,-2.2716408,-0.50414395,-2.601842,-1.9939771,0.06872719,-0.4536715
-1.2623538,-2.3746762,-0.51726764,-2.5490694,-1.9973227,0.055338323,-0.48376334
-1.2092295,-2.3549347,-0.47453868,-2.4152546,-2.024712,0.01608378,-0.48185965
-1.3477895,-2.3613534,-0.59227896,-2.6556077,-2.0454745,0.03837558,-0.49984476
-1.2650362,-2.3257406,-0.48298886,-2.545021,-2.081419,0.01364634,-0.48363152
-1.1496171,-2.2814522,-0.44610244,-2.5712662,-1.9658724,0.02267483,-0.54392165
-1.3002381,-2.3708153,-0.5330484,-2.8004003,-1.9685434,0.03699719,-0.57877743
-1.3303856,-2.4220636,-0.55364096,-3.1008682,-1.9719013,0.057233926,-0.5637187
-1.1496688,-2.384251,-0.42570746,-2.8736997,-1.9314818,0.05983089,-0.500036
-1.0189347,-2.391224,-0.36183187,-2.7287967,-1.9931393,0.035740443,-0.32680863
-1.0219717,-2.4303894,-0.35435703,-2.7635295,-2.020546,0.039900687,-0.068830095
-1.071808,-2.4299314,-0.40816876,-2.6908903,-2.1127696,-0.00027724355,0.09519604
-1.0520599,-2.4216144,-0.39313772,-2.6728835,-2.1403165,0.02229611,0.19201648
-0.9508574,-2.4751227,-0.35782367,-2.6163707,-2.0932484,0.0047825426,0.21852052
-0.93951386,-2.3905091,-0.3604374,-2.5332775,-2.0671718,0.020507704,0.2366024
-1.0209818,-2.4343917,-0.38775185,-2.6640942,-2.0628946,0.024085362,0.15955552
-0.96574503,-2.4740384,-0.3607471,-2.6746294,-2.048614,0.03997813,0.07470401
-0.86103106,-2.4155483,-0.32268295,-2.569615,-1.9152813,0.05746893,-0.055349544
-1.0834019,-2.5057604,-0.45398983,-2.8379388,-1.9562279,0.083518475,-0.18967754
-1.1152325,-2.5417848,-0.4924414,-2.966493,-1.8712344,0.12372273,-0.33275104
-0.989307,-2.340667,-0.4055694,-2.6455483,-1.854004,0.13007289,-0.40902957
-0.9217177,-2.224657,-0.33079305,-2.4275224,-1.9072514,0.14121448,-0.46683654
-1.106082,-2.2635465,-0.4766213,-2.5999434,-1.9075954,0.09899862,-0.52895635
